V1,V2,V3
-125.280608467257,49.209756097561,1064
-125.263646765704,49.209756097561,802
-125.246685064151,49.209756097561,1068
-125.229723362598,49.209756097561,986
-125.212761661045,49.209756097561,734
-125.195799959492,49.209756097561,487
-125.178838257939,49.209756097561,810
-125.161876556385,49.209756097561,689
-125.144914854832,49.209756097561,500
-125.127953153279,49.209756097561,391
-125.110991451726,49.209756097561,297
-125.094029750173,49.209756097561,183
-125.07706804862,49.209756097561,350
-125.060106347067,49.209756097561,684
-125.043144645514,49.209756097561,915
-125.026182943961,49.209756097561,850
-125.009221242408,49.209756097561,1004
-124.992259540855,49.209756097561,934
-124.975297839302,49.209756097561,735
-124.958336137749,49.209756097561,566
-124.941374436196,49.209756097561,507
-124.924412734642,49.209756097561,427
-124.907451033089,49.209756097561,255
-124.890489331536,49.209756097561,228
-124.873527629983,49.209756097561,301
-124.85656592843,49.209756097561,190
-124.839604226877,49.209756097561,173
-124.822642525324,49.209756097561,6
-124.805680823771,49.209756097561,244
-124.788719122218,49.209756097561,305
-124.771757420665,49.209756097561,171
-124.754795719112,49.209756097561,173
-124.737834017559,49.209756097561,185
-124.720872316006,49.209756097561,362
-124.703910614453,49.209756097561,806
-124.686948912899,49.209756097561,972
-124.669987211346,49.209756097561,1013
-124.653025509793,49.209756097561,909
-124.63606380824,49.209756097561,752
-124.619102106687,49.209756097561,660
-124.602140405134,49.209756097561,602
-124.585178703581,49.209756097561,790
-124.568217002028,49.209756097561,1231
-124.551255300475,49.209756097561,1255
-124.534293598922,49.209756097561,954
-124.517331897369,49.209756097561,601
-124.500370195816,49.209756097561,633
-124.483408494263,49.209756097561,545
-124.46644679271,49.209756097561,463
-124.449485091156,49.209756097561,491
-124.432523389603,49.209756097561,471
-124.41556168805,49.209756097561,589
-124.398599986497,49.209756097561,738
-124.381638284944,49.209756097561,756
-124.364676583391,49.209756097561,590
-124.347714881838,49.209756097561,514
-124.330753180285,49.209756097561,531
-124.313791478732,49.209756097561,444
-124.296829777179,49.209756097561,407
-124.279868075626,49.209756097561,438
-124.262906374073,49.209756097561,381
-124.24594467252,49.209756097561,479
-124.228982970966,49.209756097561,627
-124.212021269413,49.209756097561,480
-124.19505956786,49.209756097561,417
-124.178097866307,49.209756097561,346
-124.161136164754,49.209756097561,339
-124.144174463201,49.209756097561,355
-124.127212761648,49.209756097561,394
-124.110251060095,49.209756097561,377
-124.093289358542,49.209756097561,316
-124.076327656989,49.209756097561,217
-124.059365955436,49.209756097561,122
-124.042404253883,49.209756097561,100
-124.02544255233,49.209756097561,96
-124.008480850777,49.209756097561,115
-123.991519149223,49.209756097561,85
-123.97455744767,49.209756097561,33
-123.957595746117,49.209756097561,3
-123.940634044564,49.209756097561,31
-123.923672343011,49.209756097561,1
-123.906710641458,49.209756097561,-26
-123.889748939905,49.209756097561,-31
-123.872787238352,49.209756097561,-3
-123.855825536799,49.209756097561,2
-123.838863835246,49.209756097561,35
-123.821902133693,49.209756097561,20
-123.80494043214,49.209756097561,-9
-123.787978730587,49.209756097561,-40
-123.771017029034,49.209756097561,-74
-123.75405532748,49.209756097561,-93
-123.737093625927,49.209756097561,-120
-123.720131924374,49.209756097561,-147
-123.703170222821,49.209756097561,-166
-123.686208521268,49.209756097561,-182
-123.669246819715,49.209756097561,-199
-123.652285118162,49.209756097561,-218
-123.635323416609,49.209756097561,-236
-123.618361715056,49.209756097561,-260
-123.601400013503,49.209756097561,-293
-123.58443831195,49.209756097561,-322
-123.567476610397,49.209756097561,-334
-123.550514908844,49.209756097561,-336
-123.53355320729,49.209756097561,-335
-123.516591505737,49.209756097561,-331
-123.499629804184,49.209756097561,-322
-123.482668102631,49.209756097561,-310
-123.465706401078,49.209756097561,-297
-123.448744699525,49.209756097561,-285
-123.431782997972,49.209756097561,-278
-123.414821296419,49.209756097561,-271
-123.397859594866,49.209756097561,-261
-123.380897893313,49.209756097561,-246
-123.36393619176,49.209756097561,-220
-123.346974490207,49.209756097561,-185
-123.330012788654,49.209756097561,-140
-123.313051087101,49.209756097561,-94
-123.296089385547,49.209756097561,-58
-123.279127683994,49.209756097561,-39
-123.262165982441,49.209756097561,-9
-123.245204280888,49.209756097561,-3
-123.228242579335,49.209756097561,-1
-123.211280877782,49.209756097561,-1
-123.194319176229,49.209756097561,1
-123.177357474676,49.209756097561,4
-123.160395773123,49.209756097561,2
-123.14343407157,49.209756097561,3
-123.126472370017,49.209756097561,7
-123.109510668464,49.209756097561,3
-123.092548966911,49.209756097561,2
-123.075587265358,49.209756097561,2
-123.058625563804,49.209756097561,3
-123.041663862251,49.209756097561,5
-123.024702160698,49.209756097561,5
-123.007740459145,49.209756097561,5
-122.990778757592,49.209756097561,5
-122.973817056039,49.209756097561,8
-122.956855354486,49.209756097561,20
-122.939893652933,49.209756097561,41
-122.92293195138,49.209756097561,18
-122.905970249827,49.209756097561,22
-122.889008548274,49.209756097561,7
-122.872046846721,49.209756097561,6
-122.855085145168,49.209756097561,51
-122.838123443615,49.209756097561,75
-122.821161742061,49.209756097561,104
-122.804200040508,49.209756097561,97
-122.787238338955,49.209756097561,89
-122.770276637402,49.209756097561,82
-122.753314935849,49.209756097561,62
-122.736353234296,49.209756097561,20
-122.719391532743,49.209756097561,6
-122.70242983119,49.209756097561,4
-122.685468129637,49.209756097561,3
-122.668506428084,49.209756097561,4
-122.651544726531,49.209756097561,3
-122.634583024978,49.209756097561,6
-122.617621323425,49.209756097561,5
-122.600659621872,49.209756097561,9
-122.583697920318,49.209756097561,10
-122.566736218765,49.209756097561,18
-122.549774517212,49.209756097561,33
-122.532812815659,49.209756097561,95
-122.515851114106,49.209756097561,233
-122.498889412553,49.209756097561,212
-122.481927711,49.209756097561,147
-125.518072289,49.1926829268293,325
-125.501110587447,49.1926829268293,513
-125.484148885894,49.1926829268293,749
-125.467187184341,49.1926829268293,589
-125.450225482788,49.1926829268293,659
-125.433263781235,49.1926829268293,523
-125.416302079682,49.1926829268293,336
-125.399340378128,49.1926829268293,500
-125.382378676575,49.1926829268293,532
-125.365416975022,49.1926829268293,490
-125.348455273469,49.1926829268293,608
-125.331493571916,49.1926829268293,685
-125.314531870363,49.1926829268293,810
-125.29757016881,49.1926829268293,1179
-125.280608467257,49.1926829268293,1035
-125.263646765704,49.1926829268293,725
-125.246685064151,49.1926829268293,995
-125.229723362598,49.1926829268293,850
-125.212761661045,49.1926829268293,1063
-125.195799959492,49.1926829268293,811
-125.178838257939,49.1926829268293,691
-125.161876556385,49.1926829268293,515
-125.144914854832,49.1926829268293,857
-125.127953153279,49.1926829268293,866
-125.110991451726,49.1926829268293,645
-125.094029750173,49.1926829268293,418
-125.07706804862,49.1926829268293,177
-125.060106347067,49.1926829268293,244
-125.043144645514,49.1926829268293,653
-125.026182943961,49.1926829268293,942
-125.009221242408,49.1926829268293,931
-124.992259540855,49.1926829268293,610
-124.975297839302,49.1926829268293,712
-124.958336137749,49.1926829268293,743
-124.941374436196,49.1926829268293,422
-124.924412734642,49.1926829268293,352
-124.907451033089,49.1926829268293,356
-124.890489331536,49.1926829268293,492
-124.873527629983,49.1926829268293,549
-124.85656592843,49.1926829268293,287
-124.839604226877,49.1926829268293,60
-124.822642525324,49.1926829268293,22
-124.805680823771,49.1926829268293,507
-124.788719122218,49.1926829268293,374
-124.771757420665,49.1926829268293,142
-124.754795719112,49.1926829268293,148
-124.737834017559,49.1926829268293,197
-124.720872316006,49.1926829268293,303
-124.703910614453,49.1926829268293,679
-124.686948912899,49.1926829268293,1023
-124.669987211346,49.1926829268293,1056
-124.653025509793,49.1926829268293,1132
-124.63606380824,49.1926829268293,1105
-124.619102106687,49.1926829268293,981
-124.602140405134,49.1926829268293,858
-124.585178703581,49.1926829268293,644
-124.568217002028,49.1926829268293,636
-124.551255300475,49.1926829268293,994
-124.534293598922,49.1926829268293,838
-124.517331897369,49.1926829268293,862
-124.500370195816,49.1926829268293,1086
-124.483408494263,49.1926829268293,940
-124.46644679271,49.1926829268293,884
-124.449485091156,49.1926829268293,763
-124.432523389603,49.1926829268293,561
-124.41556168805,49.1926829268293,781
-124.398599986497,49.1926829268293,808
-124.381638284944,49.1926829268293,693
-124.364676583391,49.1926829268293,633
-124.347714881838,49.1926829268293,655
-124.330753180285,49.1926829268293,579
-124.313791478732,49.1926829268293,441
-124.296829777179,49.1926829268293,530
-124.279868075626,49.1926829268293,627
-124.262906374073,49.1926829268293,591
-124.24594467252,49.1926829268293,427
-124.228982970966,49.1926829268293,686
-124.212021269413,49.1926829268293,658
-124.19505956786,49.1926829268293,468
-124.178097866307,49.1926829268293,463
-124.161136164754,49.1926829268293,405
-124.144174463201,49.1926829268293,380
-124.127212761648,49.1926829268293,409
-124.110251060095,49.1926829268293,430
-124.093289358542,49.1926829268293,402
-124.076327656989,49.1926829268293,338
-124.059365955436,49.1926829268293,243
-124.042404253883,49.1926829268293,188
-124.02544255233,49.1926829268293,129
-124.008480850777,49.1926829268293,101
-123.991519149223,49.1926829268293,91
-123.97455744767,49.1926829268293,75
-123.957595746117,49.1926829268293,33
-123.940634044564,49.1926829268293,26
-123.923672343011,49.1926829268293,0
-123.906710641458,49.1926829268293,-31
-123.889748939905,49.1926829268293,-63
-123.872787238352,49.1926829268293,4
-123.855825536799,49.1926829268293,66
-123.838863835246,49.1926829268293,71
-123.821902133693,49.1926829268293,50
-123.80494043214,49.1926829268293,8
-123.787978730587,49.1926829268293,-10
-123.771017029034,49.1926829268293,-28
-123.75405532748,49.1926829268293,-39
-123.737093625927,49.1926829268293,-58
-123.720131924374,49.1926829268293,-79
-123.703170222821,49.1926829268293,-90
-123.686208521268,49.1926829268293,-106
-123.669246819715,49.1926829268293,-122
-123.652285118162,49.1926829268293,-141
-123.635323416609,49.1926829268293,-164
-123.618361715056,49.1926829268293,-189
-123.601400013503,49.1926829268293,-238
-123.58443831195,49.1926829268293,-280
-123.567476610397,49.1926829268293,-304
-123.550514908844,49.1926829268293,-317
-123.53355320729,49.1926829268293,-330
-123.516591505737,49.1926829268293,-337
-123.499629804184,49.1926829268293,-331
-123.482668102631,49.1926829268293,-318
-123.465706401078,49.1926829268293,-301
-123.448744699525,49.1926829268293,-279
-123.431782997972,49.1926829268293,-264
-123.414821296419,49.1926829268293,-247
-123.397859594866,49.1926829268293,-233
-123.380897893313,49.1926829268293,-217
-123.36393619176,49.1926829268293,-198
-123.346974490207,49.1926829268293,-170
-123.330012788654,49.1926829268293,-130
-123.313051087101,49.1926829268293,-83
-123.296089385547,49.1926829268293,-38
-123.279127683994,49.1926829268293,-3
-123.262165982441,49.1926829268293,-26
-123.245204280888,49.1926829268293,-12
-123.228242579335,49.1926829268293,-7
-123.211280877782,49.1926829268293,-3
-123.194319176229,49.1926829268293,-1
-123.177357474676,49.1926829268293,1
-123.160395773123,49.1926829268293,2
-123.14343407157,49.1926829268293,2
-123.126472370017,49.1926829268293,3
-123.109510668464,49.1926829268293,3
-123.092548966911,49.1926829268293,3
-123.075587265358,49.1926829268293,3
-123.058625563804,49.1926829268293,2
-123.041663862251,49.1926829268293,1
-123.024702160698,49.1926829268293,1
-123.007740459145,49.1926829268293,1
-122.990778757592,49.1926829268293,2
-122.973817056039,49.1926829268293,3
-122.956855354486,49.1926829268293,3
-122.939893652933,49.1926829268293,3
-122.92293195138,49.1926829268293,4
-122.905970249827,49.1926829268293,6
-122.889008548274,49.1926829268293,42
-122.872046846721,49.1926829268293,66
-122.855085145168,49.1926829268293,86
-122.838123443615,49.1926829268293,83
-122.821161742061,49.1926829268293,97
-122.804200040508,49.1926829268293,109
-122.787238338955,49.1926829268293,94
-122.770276637402,49.1926829268293,72
-122.753314935849,49.1926829268293,46
-122.736353234296,49.1926829268293,56
-122.719391532743,49.1926829268293,47
-122.70242983119,49.1926829268293,19
-122.685468129637,49.1926829268293,10
-122.668506428084,49.1926829268293,9
-122.651544726531,49.1926829268293,11
-122.634583024978,49.1926829268293,10
-122.617621323425,49.1926829268293,14
-122.600659621872,49.1926829268293,15
-122.583697920318,49.1926829268293,9
-122.566736218765,49.1926829268293,7
-122.549774517212,49.1926829268293,26
-122.532812815659,49.1926829268293,91
-122.515851114106,49.1926829268293,132
-122.498889412553,49.1926829268293,170
-122.481927711,49.1926829268293,160
-125.518072289,49.1756097560976,524
-125.501110587447,49.1756097560976,720
-125.484148885894,49.1756097560976,926
-125.467187184341,49.1756097560976,1104
-125.450225482788,49.1756097560976,951
-125.433263781235,49.1756097560976,446
-125.416302079682,49.1756097560976,132
-125.399340378128,49.1756097560976,589
-125.382378676575,49.1756097560976,821
-125.365416975022,49.1756097560976,1099
-125.348455273469,49.1756097560976,922
-125.331493571916,49.1756097560976,1027
-125.314531870363,49.1756097560976,866
-125.29757016881,49.1756097560976,589
-125.280608467257,49.1756097560976,530
-125.263646765704,49.1756097560976,307
-125.246685064151,49.1756097560976,574
-125.229723362598,49.1756097560976,803
-125.212761661045,49.1756097560976,790
-125.195799959492,49.1756097560976,609
-125.178838257939,49.1756097560976,326
-125.161876556385,49.1756097560976,199
-125.144914854832,49.1756097560976,326
-125.127953153279,49.1756097560976,704
-125.110991451726,49.1756097560976,757
-125.094029750173,49.1756097560976,516
-125.07706804862,49.1756097560976,314
-125.060106347067,49.1756097560976,210
-125.043144645514,49.1756097560976,150
-125.026182943961,49.1756097560976,442
-125.009221242408,49.1756097560976,750
-124.992259540855,49.1756097560976,765
-124.975297839302,49.1756097560976,481
-124.958336137749,49.1756097560976,411
-124.941374436196,49.1756097560976,352
-124.924412734642,49.1756097560976,623
-124.907451033089,49.1756097560976,552
-124.890489331536,49.1756097560976,594
-124.873527629983,49.1756097560976,382
-124.85656592843,49.1756097560976,275
-124.839604226877,49.1756097560976,181
-124.822642525324,49.1756097560976,9
-124.805680823771,49.1756097560976,160
-124.788719122218,49.1756097560976,217
-124.771757420665,49.1756097560976,103
-124.754795719112,49.1756097560976,231
-124.737834017559,49.1756097560976,376
-124.720872316006,49.1756097560976,436
-124.703910614453,49.1756097560976,522
-124.686948912899,49.1756097560976,519
-124.669987211346,49.1756097560976,548
-124.653025509793,49.1756097560976,650
-124.63606380824,49.1756097560976,875
-124.619102106687,49.1756097560976,1090
-124.602140405134,49.1756097560976,1078
-124.585178703581,49.1756097560976,1028
