"Vessel"	"StratumID"	"GPSIndex"	"GpsT.UTC"	"GpsT.PST"	"Latitude"	"Longitude"	"Speed"	"Heading"	"Status"	"Final.T.ID"	"ONSEQ_ID"	"Platform"	"Port.Obs"	"Stbd.Obs"	"E_Instr"	"Data"	"Port.BE"	"Stbd.BE"	"Port.Vis"	"Bf"	"Stbd.Vis"	"Swell"	"Glare"	"L.G.Limit"	"R.G.Limit"	"CloudCover"	"Precip"	"Temp.C."
"MB"	"NA"	878	2021-02-08 21:29:05	2021-02-08 13:29:05	49.3357033333333	-123.346125	10.12	143.48	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	"NA"	"NA"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Light Rain"	NA
"MB"	"NA"	879	2021-02-08 21:29:15	2021-02-08 13:29:15	49.3353133333333	-123.345705	9.57	140.21	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	880	2021-02-08 21:29:25	2021-02-08 13:29:25	49.3349616666667	-123.345241666667	10.14	135.63	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	881	2021-02-08 21:29:35	2021-02-08 13:29:35	49.33464	-123.344736666667	9.13	128.37	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	882	2021-02-08 21:29:45	2021-02-08 13:29:45	49.3343266666667	-123.344208333333	10.05	131.59	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	883	2021-02-08 21:29:55	2021-02-08 13:29:55	49.3340533333333	-123.343645	9.97	124.11	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	884	2021-02-08 21:30:05	2021-02-08 13:30:05	49.33379	-123.343056666667	10.08	126.92	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	885	2021-02-08 21:30:15	2021-02-08 13:30:15	49.3334816666667	-123.34251	10.41	134.18	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	886	2021-02-08 21:30:25	2021-02-08 13:30:25	49.33316	-123.34201	9.46	132.29	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	887	2021-02-08 21:30:35	2021-02-08 13:30:35	49.3328666666667	-123.341498333333	9.89	131.31	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	888	2021-02-08 21:30:45	2021-02-08 13:30:45	49.3325366666667	-123.341001666667	9.94	134.43	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	889	2021-02-08 21:30:55	2021-02-08 13:30:55	49.3322316666667	-123.340463333333	10.06	127.18	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	890	2021-02-08 21:31:05	2021-02-08 13:31:05	49.33196	-123.339906666667	9.62	129.99	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	891	2021-02-08 21:31:15	2021-02-08 13:31:15	49.3316433333333	-123.339413333333	9.66	137.57	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	892	2021-02-08 21:31:25	2021-02-08 13:31:25	49.3312983333333	-123.338958333333	9.88	138.78	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	893	2021-02-08 21:31:28	2021-02-08 13:31:28	49.3311933333333	-123.33882	10.13	137.46	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	894	2021-02-08 21:31:38	2021-02-08 13:31:38	49.3308716666667	-123.33832	9.97	131.2	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	895	2021-02-08 21:31:45	2021-02-08 13:31:45	49.3306766666667	-123.33794	9.88	127.67	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	896	2021-02-08 21:31:55	2021-02-08 13:31:55	49.3303916666667	-123.33739	9.98	128.94	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	897	2021-02-08 21:32:05	2021-02-08 13:32:05	49.330105	-123.336856666667	10.09	132.41	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	898	2021-02-08 21:32:15	2021-02-08 13:32:15	49.3298016666667	-123.33633	9.75	131.28	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	899	2021-02-08 21:32:25	2021-02-08 13:32:25	49.3295233333333	-123.33579	9.94	125.5	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	900	2021-02-08 21:32:35	2021-02-08 13:32:35	49.3292383333333	-123.335225	10.03	129.61	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	901	2021-02-08 21:32:45	2021-02-08 13:32:45	49.3289516666667	-123.33469	10.01	130.49	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	902	2021-02-08 21:32:55	2021-02-08 13:32:55	49.32865	-123.334163333333	9.48	129.49	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	903	2021-02-08 21:33:05	2021-02-08 13:33:05	49.3283833333333	-123.333611666667	9.03	122.05	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	904	2021-02-08 21:33:15	2021-02-08 13:33:15	49.3281266666667	-123.333041666667	9.33	122.77	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	905	2021-02-08 21:33:25	2021-02-08 13:33:25	49.327855	-123.332513333333	9.56	132.61	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	906	2021-02-08 21:33:28	2021-02-08 13:33:28	49.327765	-123.332365	9.47	133.01	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	907	2021-02-08 21:33:38	2021-02-08 13:33:38	49.32745	-123.33189	10.02	137.65	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	908	2021-02-08 21:33:45	2021-02-08 13:33:45	49.3272283333333	-123.331548333333	9.62	133.72	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	909	2021-02-08 21:33:55	2021-02-08 13:33:55	49.3269416666667	-123.331033333333	9.83	129.97	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	910	2021-02-08 21:34:05	2021-02-08 13:34:05	49.32664	-123.330503333333	9.77	129.29	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	911	2021-02-08 21:34:15	2021-02-08 13:34:15	49.3263616666667	-123.329973333333	9.87	128.19	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	912	2021-02-08 21:34:25	2021-02-08 13:34:25	49.3260833333333	-123.329435	9.72	125.67	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	913	2021-02-08 21:34:35	2021-02-08 13:34:35	49.3258416666667	-123.328881666667	9.62	121.47	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	914	2021-02-08 21:34:43	2021-02-08 13:34:43	49.3256533333333	-123.328428333333	8.86	122.31	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	915	2021-02-08 21:34:45	2021-02-08 13:34:45	49.3256083333333	-123.32832	9.3	123.42	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	916	2021-02-08 21:34:55	2021-02-08 13:34:55	49.3253466666667	-123.327766666667	9.68	128.89	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	917	2021-02-08 21:35:05	2021-02-08 13:35:05	49.325015	-123.327303333333	9.83	144	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	918	2021-02-08 21:35:15	2021-02-08 13:35:15	49.32465	-123.326903333333	9.69	142.19	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	919	2021-02-08 21:35:25	2021-02-08 13:35:25	49.3243016666667	-123.326448333333	9.83	135.61	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	920	2021-02-08 21:35:35	2021-02-08 13:35:35	49.32398	-123.325948333333	9.58	130.95	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	921	2021-02-08 21:35:45	2021-02-08 13:35:45	49.3236933333333	-123.325421666667	9.6	128.72	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	922	2021-02-08 21:35:55	2021-02-08 13:35:55	49.3234	-123.324911666667	10.01	135.46	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	923	2021-02-08 21:36:05	2021-02-08 13:36:05	49.3230866666667	-123.324398333333	9.82	130.64	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	924	2021-02-08 21:36:15	2021-02-08 13:36:15	49.3227983333333	-123.323876666667	9.62	130.5	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	925	2021-02-08 21:36:25	2021-02-08 13:36:25	49.3225416666667	-123.323323333333	9.39	120.2	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	926	2021-02-08 21:36:35	2021-02-08 13:36:35	49.3222716666667	-123.322781666667	9.32	132.12	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	927	2021-02-08 21:36:45	2021-02-08 13:36:45	49.32197	-123.322308333333	9.67	139.55	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	928	2021-02-08 21:36:55	2021-02-08 13:36:55	49.3215866666667	-123.321938333333	10.39	152.35	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	929	2021-02-08 21:37:05	2021-02-08 13:37:05	49.3211766666667	-123.321651666667	10.61	156.54	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	930	2021-02-08 21:37:15	2021-02-08 13:37:15	49.3207566666667	-123.321308333333	10.25	144.46	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	931	2021-02-08 21:37:25	2021-02-08 13:37:25	49.3203633333333	-123.320811666667	10.8	135.32	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	932	2021-02-08 21:37:35	2021-02-08 13:37:35	49.3200033333333	-123.320231666667	10.64	128.6	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	933	2021-02-08 21:37:43	2021-02-08 13:37:43	49.31976	-123.319736666667	11.11	122.65	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	934	2021-02-08 21:37:45	2021-02-08 13:37:45	49.3197033333333	-123.319603333333	11.35	122.01	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	935	2021-02-08 21:37:55	2021-02-08 13:37:55	49.3194633333333	-123.318938333333	9.97	116.88	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	936	2021-02-08 21:38:05	2021-02-08 13:38:05	49.3192283333333	-123.318338333333	9.81	127.08	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	937	2021-02-08 21:38:15	2021-02-08 13:38:15	49.318935	-123.31782	10.34	133.79	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	938	2021-02-08 21:38:25	2021-02-08 13:38:25	49.3185883333333	-123.317341666667	10.37	141.18	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	939	2021-02-08 21:38:28	2021-02-08 13:38:28	49.3184733333333	-123.317196666667	10.25	140.86	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	940	2021-02-08 21:38:38	2021-02-08 13:38:38	49.3181216666667	-123.316725	10.6	134.79	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	"NA"	"NA"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Light Rain"	NA
"MB"	"NA"	941	2021-02-08 21:38:45	2021-02-08 13:38:45	49.3179116666667	-123.316355	9.38	126.76	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	942	2021-02-08 21:38:55	2021-02-08 13:38:55	49.3176533333333	-123.31578	10.46	126.37	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	943	2021-02-08 21:39:05	2021-02-08 13:39:05	49.3174216666667	-123.315178333333	9.64	116.23	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	944	2021-02-08 21:39:15	2021-02-08 13:39:15	49.3172366666667	-123.314545	10.17	113.56	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	945	2021-02-08 21:39:25	2021-02-08 13:39:25	49.31707	-123.313915	9.23	113.2	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	946	2021-02-08 21:39:35	2021-02-08 13:39:35	49.3168716666667	-123.31329	10.06	118.61	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	947	2021-02-08 21:39:45	2021-02-08 13:39:45	49.3166316666667	-123.312701666667	9.62	124.27	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	948	2021-02-08 21:39:55	2021-02-08 13:39:55	49.3163566666667	-123.312158333333	9.99	127.15	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	949	2021-02-08 21:40:05	2021-02-08 13:40:05	49.31609	-123.311603333333	9.77	128.78	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	950	2021-02-08 21:40:15	2021-02-08 13:40:15	49.3157833333333	-123.311095	9.74	132.72	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	951	2021-02-08 21:40:25	2021-02-08 13:40:25	49.315505	-123.310555	10.42	127.81	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	952	2021-02-08 21:40:35	2021-02-08 13:40:35	49.3151933333333	-123.309986666667	10.4	131.66	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	953	2021-02-08 21:40:45	2021-02-08 13:40:45	49.3148866666667	-123.30947	9.94	133.14	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	954	2021-02-08 21:40:55	2021-02-08 13:40:55	49.3145733333333	-123.308946666667	10.09	128.9	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	955	2021-02-08 21:40:58	2021-02-08 13:40:58	49.3144933333333	-123.30878	9.85	125.62	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	956	2021-02-08 21:41:08	2021-02-08 13:41:08	49.314235	-123.30819	10.2	127.03	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	957	2021-02-08 21:41:15	2021-02-08 13:41:15	49.3140116666667	-123.307806666667	10.73	136.35	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	958	2021-02-08 21:41:25	2021-02-08 13:41:25	49.3136566666667	-123.307311666667	10.17	136.14	"ON"	"2"	4	"Bo"	"EKeppel"	"CMcMillan"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
