"Vessel"	"GPSIndex"	"GpsT.UTC"	"GpsT"	"Latitude"	"Longitude"	"Speed"	"Heading"	"Status"	"Final.T.ID"	"ONSEQ_ID"	"Platform"	"Port.Obs"	"Stbd.Obs"	"E_Instr"	"Data"	"Port.Vis"	"Bf"	"Stbd.Vis"	"Swell"	"Glare"	"L.G.Limit"	"R.G.Limit"	"CloudCover"	"Precip"	"iteration"
"MB"	825	2021-07-09 19:00:13	2021-07-09 12:00:13	49.28996	-123.229481666667	9.63	276.51	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	826	2021-07-09 19:00:24	2021-07-09 12:00:24	49.2900433333333	-123.230068333333	9.77	281.11	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	827	2021-07-09 19:00:34	2021-07-09 12:00:34	49.29015	-123.230805	9.74	284.07	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	828	2021-07-09 19:00:44	2021-07-09 12:00:44	49.2902666666667	-123.231486666667	9.67	287.98	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	829	2021-07-09 19:00:54	2021-07-09 12:00:54	49.2904166666667	-123.232138333333	9.71	290.26	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	830	2021-07-09 19:01:04	2021-07-09 12:01:04	49.2906066666667	-123.23274	9.97	291.32	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	831	2021-07-09 19:01:14	2021-07-09 12:01:14	49.2907666666667	-123.233405	9.9	285.65	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	832	2021-07-09 19:01:24	2021-07-09 12:01:24	49.29087	-123.234088333333	10.52	276.17	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	833	2021-07-09 19:01:34	2021-07-09 12:01:34	49.2909066666667	-123.234775	9.99	273.03	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	834	2021-07-09 19:01:44	2021-07-09 12:01:44	49.29092	-123.235451666667	9.72	273.35	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	835	2021-07-09 19:01:54	2021-07-09 12:01:54	49.2909416666667	-123.23615	10.14	271.38	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	836	2021-07-09 19:02:04	2021-07-09 12:02:04	49.29095	-123.236848333333	9.8	268.84	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	837	2021-07-09 19:02:14	2021-07-09 12:02:14	49.29095	-123.237543333333	9.53	273.04	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	838	2021-07-09 19:02:24	2021-07-09 12:02:24	49.290965	-123.238253333333	10.15	273.31	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	839	2021-07-09 19:02:34	2021-07-09 12:02:34	49.290995	-123.238925	9.9	272.46	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	840	2021-07-09 19:02:44	2021-07-09 12:02:44	49.291025	-123.239613333333	9.73	275.73	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	841	2021-07-09 19:02:54	2021-07-09 12:02:54	49.2910766666667	-123.240311666667	10.02	277.37	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	842	2021-07-09 19:03:04	2021-07-09 12:03:04	49.2911366666667	-123.241006666667	10.02	276.04	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	843	2021-07-09 19:03:14	2021-07-09 12:03:14	49.291185	-123.241705	9.85	275	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	844	2021-07-09 19:03:24	2021-07-09 12:03:24	49.2912266666667	-123.242405	10.08	273.21	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	845	2021-07-09 19:03:34	2021-07-09 12:03:34	49.2912483333333	-123.243116666667	9.96	268.44	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	846	2021-07-09 19:03:44	2021-07-09 12:03:44	49.2912433333333	-123.24382	10.05	270.23	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	847	2021-07-09 19:03:54	2021-07-09 12:03:54	49.2912516666667	-123.244528333333	9.88	269.12	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	848	2021-07-09 19:04:04	2021-07-09 12:04:04	49.29126	-123.245228333333	9.99	269.4	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	849	2021-07-09 19:04:14	2021-07-09 12:04:14	49.2912433333333	-123.245916666667	9.71	267.64	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	850	2021-07-09 19:04:24	2021-07-09 12:04:24	49.2912483333333	-123.246608333333	10.09	273.19	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	851	2021-07-09 19:04:26	2021-07-09 12:04:26	49.2912533333333	-123.24675	10.18	273.39	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	852	2021-07-09 19:04:36	2021-07-09 12:04:36	49.2912833333333	-123.24745	9.83	273.55	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	853	2021-07-09 19:04:46	2021-07-09 12:04:46	49.291305	-123.248143333333	10	271.01	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	854	2021-07-09 19:04:54	2021-07-09 12:04:54	49.2913166666667	-123.248706666667	9.92	270.51	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	855	2021-07-09 19:05:04	2021-07-09 12:05:04	49.29133	-123.249408333333	10.14	270.85	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	856	2021-07-09 19:05:14	2021-07-09 12:05:14	49.29135	-123.250123333333	9.78	271.63	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	857	2021-07-09 19:05:24	2021-07-09 12:05:24	49.2913666666667	-123.250836666667	10.21	272.44	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	858	2021-07-09 19:05:34	2021-07-09 12:05:34	49.2913533333333	-123.251555	9.81	264.53	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	859	2021-07-09 19:05:44	2021-07-09 12:05:44	49.2913033333333	-123.252265	10.27	266.64	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	860	2021-07-09 19:05:54	2021-07-09 12:05:54	49.291305	-123.252978333333	10.33	268.42	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	861	2021-07-09 19:06:04	2021-07-09 12:06:04	49.2912966666667	-123.253698333333	10.32	268.29	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	862	2021-07-09 19:06:14	2021-07-09 12:06:14	49.2913	-123.254415	10.34	268.07	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	863	2021-07-09 19:06:24	2021-07-09 12:06:24	49.291285	-123.25514	10.3	266.32	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	864	2021-07-09 19:06:34	2021-07-09 12:06:34	49.291225	-123.255873333333	10.26	262.71	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	865	2021-07-09 19:06:44	2021-07-09 12:06:44	49.2911783333333	-123.256591666667	10.02	265.07	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	866	2021-07-09 19:06:54	2021-07-09 12:06:54	49.2911466666667	-123.257321666667	10.63	263.75	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	867	2021-07-09 19:07:04	2021-07-09 12:07:04	49.2911016666667	-123.258048333333	10.38	265.25	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	868	2021-07-09 19:07:14	2021-07-09 12:07:14	49.2910833333333	-123.258783333333	10.64	268.53	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	869	2021-07-09 19:07:24	2021-07-09 12:07:24	49.2910666666667	-123.259521666667	10.35	268.11	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	870	2021-07-09 19:07:34	2021-07-09 12:07:34	49.2910233333333	-123.260256666667	10.34	262.79	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	871	2021-07-09 19:07:44	2021-07-09 12:07:44	49.2909366666667	-123.26099	10.59	258.64	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	872	2021-07-09 19:07:54	2021-07-09 12:07:54	49.2908383333333	-123.261705	10.56	258.12	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	873	2021-07-09 19:08:04	2021-07-09 12:08:04	49.2907366666667	-123.262446666667	10.56	258.17	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	874	2021-07-09 19:08:14	2021-07-09 12:08:14	49.2906483333333	-123.263181666667	10.72	260.9	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	875	2021-07-09 19:08:24	2021-07-09 12:08:24	49.290575	-123.263923333333	10.72	260.49	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	876	2021-07-09 19:08:34	2021-07-09 12:08:34	49.2905016666667	-123.264673333333	10.94	260.16	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	877	2021-07-09 19:08:44	2021-07-09 12:08:44	49.290395	-123.265428333333	10.75	255.91	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	878	2021-07-09 19:08:54	2021-07-09 12:08:54	49.290275	-123.266168333333	10.78	255.64	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	879	2021-07-09 19:09:04	2021-07-09 12:09:04	49.29016	-123.2669	10.49	256.41	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	880	2021-07-09 19:09:14	2021-07-09 12:09:14	49.2900833333333	-123.267633333333	10.77	266.78	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	881	2021-07-09 19:09:24	2021-07-09 12:09:24	49.2900833333333	-123.268378333333	10.41	268.93	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	882	2021-07-09 19:09:34	2021-07-09 12:09:34	49.2900533333333	-123.269121666667	10.76	263.8	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	883	2021-07-09 19:09:41	2021-07-09 12:09:41	49.2900016666667	-123.269641666667	10.43	259.97	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	884	2021-07-09 19:09:51	2021-07-09 12:09:51	49.2899683333333	-123.270376666667	10.57	267.74	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	885	2021-07-09 19:09:54	2021-07-09 12:09:54	49.28997	-123.270596666667	10.5	270.26	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	886	2021-07-09 19:10:04	2021-07-09 12:10:04	49.2899833333333	-123.271336666667	10.55	272.95	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	887	2021-07-09 19:10:14	2021-07-09 12:10:14	49.289995	-123.272101666667	10.8	270.72	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	888	2021-07-09 19:10:24	2021-07-09 12:10:24	49.29001	-123.272828333333	10.37	270.94	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	889	2021-07-09 19:10:34	2021-07-09 12:10:34	49.29002	-123.27354	10.24	269.19	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	890	2021-07-09 19:10:44	2021-07-09 12:10:44	49.2900283333333	-123.274276666667	10.5	269.98	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	891	2021-07-09 19:10:55	2021-07-09 12:10:55	49.2900283333333	-123.275011666667	10.69	268.88	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	892	2021-07-09 19:11:05	2021-07-09 12:11:05	49.2900466666667	-123.27583	10.58	274.85	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	893	2021-07-09 19:11:15	2021-07-09 12:11:15	49.29009	-123.276578333333	10.51	276.54	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	894	2021-07-09 19:11:25	2021-07-09 12:11:25	49.2901233333333	-123.277335	10.58	276.22	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	895	2021-07-09 19:11:35	2021-07-09 12:11:35	49.290175	-123.27809	10.61	278.91	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	896	2021-07-09 19:11:45	2021-07-09 12:11:45	49.2902183333333	-123.278845	10.38	274.33	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	897	2021-07-09 19:11:55	2021-07-09 12:11:55	49.2902383333333	-123.279598333333	10.72	274.01	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	898	2021-07-09 19:12:05	2021-07-09 12:12:05	49.2902783333333	-123.280341666667	10.68	275.05	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	899	2021-07-09 19:12:15	2021-07-09 12:12:15	49.2903266666667	-123.281093333333	10.58	275.34	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	900	2021-07-09 19:12:25	2021-07-09 12:12:25	49.290365	-123.28182	10.2	272.55	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	901	2021-07-09 19:12:35	2021-07-09 12:12:35	49.2903983333333	-123.282555	10.43	274.4	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	902	2021-07-09 19:12:45	2021-07-09 12:12:45	49.290435	-123.283283333333	10.66	270.92	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	903	2021-07-09 19:12:55	2021-07-09 12:12:55	49.29044	-123.28401	10.3	267.42	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	904	2021-07-09 19:13:05	2021-07-09 12:13:05	49.2904266666667	-123.284738333333	10.5	268.14	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	905	2021-07-09 19:13:15	2021-07-09 12:13:15	49.29042	-123.285453333333	10.3	269.06	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	906	2021-07-09 19:13:25	2021-07-09 12:13:25	49.2904133333333	-123.286198333333	10.58	269.83	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	907	2021-07-09 19:13:35	2021-07-09 12:13:35	49.29042	-123.286948333333	10.43	271.34	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	908	2021-07-09 19:13:45	2021-07-09 12:13:45	49.2904133333333	-123.287685	10.47	267.96	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	909	2021-07-09 19:13:55	2021-07-09 12:13:55	49.29042	-123.288431666667	10.7	274.14	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	910	2021-07-09 19:14:05	2021-07-09 12:14:05	49.290455	-123.28919	10.58	272.71	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	911	2021-07-09 19:14:15	2021-07-09 12:14:15	49.290465	-123.289933333333	10.36	267.29	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	912	2021-07-09 19:14:25	2021-07-09 12:14:25	49.2904233333333	-123.290671666667	10.43	262.44	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	913	2021-07-09 19:14:35	2021-07-09 12:14:35	49.29037	-123.291408333333	10.59	265	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	914	2021-07-09 19:14:45	2021-07-09 12:14:45	49.2903366666667	-123.29215	10.41	266.97	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	915	2021-07-09 19:14:55	2021-07-09 12:14:55	49.2903183333333	-123.292888333333	10.6	267.22	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
"MB"	916	2021-07-09 19:14:56	2021-07-09 12:14:56	49.2903166666667	-123.292963333333	10.68	266.02	"ON"	"1"	2	"Bo"	"EKeppel"	"CMcMillan"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"No swell"	"None"	NA	NA	"0%-25%"	"Clear"	12
